building_id,timestamp,power_consumption,temperature,humidity,occupancy,floor,room_type
B005,2023-05-10 17:00:00,50.2,18.9,43.7,91.8,5,office
B005,2023-05-10 18:00:00,29.89,22.5,39.0,91.3,5,office
B005,2023-05-10 19:00:00,9.19,19.1,80.0,7.1,5,office
B005,2023-05-10 20:00:00,28.98,19.0,69.5,21.0,5,office
B005,2023-05-10 21:00:00,20.57,24.5,60.7,5.5,5,office
B005,2023-05-10 22:00:00,27.44,19.0,46.0,19.3,5,office
B005,2023-05-10 23:00:00,2.74,13.3,55.7,9.7,5,office
B005,2023-05-11 00:00:00,5.84,20.0,54.8,8.1,5,office
B005,2023-05-11 01:00:00,7.34,24.1,43.3,15.4,5,office
B005,2023-05-11 02:00:00,5.07,9.9,57.2,0.0,5,office
B005,2023-05-11 03:00:00,1.18,13.7,50.6,8.2,5,office
B005,2023-05-11 04:00:00,13.65,18.5,48.7,0.0,5,office
B005,2023-05-11 05:00:00,0.0,8.5,48.9,12.3,5,office
B005,2023-05-11 06:00:00,0.09,16.7,71.5,6.5,5,office
B005,2023-05-11 07:00:00,0.0,14.9,48.0,12.2,5,office
B005,2023-05-11 08:00:00,21.83,22.1,43.1,81.4,5,office
B005,2023-05-11 09:00:00,58.34,13.3,47.7,74.4,5,office
B005,2023-05-11 10:00:00,53.32,12.0,51.3,82.3,5,office
B005,2023-05-11 11:00:00,42.08,10.4,59.6,66.2,5,office
B005,2023-05-11 12:00:00,50.38,21.4,80.0,97.3,5,office
B005,2023-05-11 13:00:00,54.97,10.1,44.6,78.3,5,office
B005,2023-05-11 14:00:00,45.79,11.8,45.7,80.7,5,office
B005,2023-05-11 15:00:00,37.33,12.1,64.7,36.3,5,office
B005,2023-05-11 16:00:00,37.86,26.3,58.0,79.6,5,office
B005,2023-05-11 17:00:00,48.69,13.0,61.2,80.0,5,office
B005,2023-05-11 18:00:00,72.64,26.9,30.0,94.9,5,office
B005,2023-05-11 19:00:00,17.88,20.4,43.8,10.8,5,office
B005,2023-05-11 20:00:00,23.12,20.9,66.0,13.0,5,office
B005,2023-05-11 21:00:00,28.26,17.8,75.6,17.4,5,office
B005,2023-05-11 22:00:00,14.83,15.1,49.3,9.5,5,office
B005,2023-05-11 23:00:00,0.0,5.8,61.3,14.9,5,office
B005,2023-05-12 00:00:00,0.0,14.4,38.0,13.4,5,office
B005,2023-05-12 01:00:00,11.13,15.4,64.6,11.9,5,office
B005,2023-05-12 02:00:00,4.9,17.3,56.4,8.8,5,office
B005,2023-05-12 03:00:00,2.3,11.7,80.0,6.3,5,office
B005,2023-05-12 04:00:00,13.3,25.9,34.3,5.4,5,office
B005,2023-05-12 05:00:00,0.0,21.8,60.7,7.0,5,office
B005,2023-05-12 06:00:00,0.0,18.3,48.4,7.7,5,office
B005,2023-05-12 07:00:00,7.42,6.4,24.4,6.2,5,office
B005,2023-05-12 08:00:00,37.92,9.9,41.1,54.9,5,office
B005,2023-05-12 09:00:00,61.59,19.4,20.0,84.4,5,office
B005,2023-05-12 10:00:00,47.27,15.9,50.6,100.0,5,office
B005,2023-05-12 11:00:00,73.58,17.9,75.7,100.0,5,office
B005,2023-05-12 12:00:00,55.14,16.2,59.3,90.8,5,office
B005,2023-05-12 13:00:00,39.05,14.1,25.1,75.2,5,office
B005,2023-05-12 14:00:00,45.69,17.7,37.0,94.9,5,office
B005,2023-05-12 15:00:00,47.23,18.4,35.6,55.3,5,office
B005,2023-05-12 16:00:00,50.28,20.6,20.0,80.1,5,office
B005,2023-05-12 17:00:00,58.8,15.9,20.0,85.6,5,office
B005,2023-05-12 18:00:00,49.24,15.1,51.7,86.5,5,office
B005,2023-05-12 19:00:00,26.17,12.8,57.1,14.2,5,office
B005,2023-05-12 20:00:00,19.26,11.3,45.8,8.0,5,office
B005,2023-05-12 21:00:00,18.14,16.6,47.2,5.9,5,office
B005,2023-05-12 22:00:00,22.61,6.1,34.5,6.3,5,office
B005,2023-05-12 23:00:00,12.08,14.0,35.3,4.5,5,office
B005,2023-05-13 00:00:00,2.09,20.7,49.3,15.7,5,office
B005,2023-05-13 01:00:00,0.0,13.2,49.3,2.9,5,office
B005,2023-05-13 02:00:00,4.95,24.9,74.4,15.8,5,office
B005,2023-05-13 03:00:00,8.12,11.7,38.4,4.5,5,office
B005,2023-05-13 04:00:00,0.36,22.1,49.2,18.0,5,office
B005,2023-05-13 05:00:00,0.19,18.4,54.1,8.7,5,office
B005,2023-05-13 06:00:00,0.28,17.9,37.6,5.7,5,office
B005,2023-05-13 07:00:00,0.0,22.3,38.7,4.3,5,office
B005,2023-05-13 08:00:00,12.47,19.3,35.7,13.9,5,office
B005,2023-05-13 09:00:00,11.41,27.5,52.4,14.3,5,office
B005,2023-05-13 10:00:00,2.57,20.5,66.4,16.1,5,office
B005,2023-05-13 11:00:00,9.58,17.9,45.8,9.1,5,office
B005,2023-05-13 12:00:00,1.04,14.3,43.2,7.4,5,office
B005,2023-05-13 13:00:00,13.08,17.1,31.1,9.1,5,office
B005,2023-05-13 14:00:00,19.13,19.4,72.6,11.0,5,office
B005,2023-05-13 15:00:00,0.0,21.4,55.0,8.4,5,office
B005,2023-05-13 16:00:00,7.43,33.7,58.3,18.6,5,office
B005,2023-05-13 17:00:00,6.26,14.5,37.3,5.2,5,office
B005,2023-05-13 18:00:00,1.36,17.6,35.6,6.9,5,office
B005,2023-05-13 19:00:00,8.2,19.0,53.0,18.4,5,office
B005,2023-05-13 20:00:00,7.88,19.4,46.8,9.4,5,office
B005,2023-05-13 21:00:00,0.0,22.1,49.9,5.1,5,office
B005,2023-05-13 22:00:00,5.13,16.3,48.7,5.0,5,office
B005,2023-05-13 23:00:00,0.0,23.0,48.0,8.8,5,office
B005,2023-05-14 00:00:00,0.0,14.1,55.4,7.5,5,office
B005,2023-05-14 01:00:00,0.0,13.4,22.9,4.1,5,office
B005,2023-05-14 02:00:00,0.0,25.5,32.7,8.6,5,office
B005,2023-05-14 03:00:00,6.68,15.2,52.9,8.3,5,office
B005,2023-05-14 04:00:00,4.78,19.9,43.4,13.9,5,office
B005,2023-05-14 05:00:00,0.23,21.9,75.3,13.4,5,office
B005,2023-05-14 06:00:00,3.29,12.0,48.7,11.0,5,office
B005,2023-05-14 07:00:00,5.86,14.5,50.6,16.4,5,office
B005,2023-05-14 08:00:00,3.24,22.4,49.8,19.9,5,office
B005,2023-05-14 09:00:00,8.59,13.4,52.0,16.2,5,office
B005,2023-05-14 10:00:00,2.99,19.8,71.2,2.4,5,office
B005,2023-05-14 11:00:00,3.01,13.0,71.3,17.7,5,office
B005,2023-05-14 12:00:00,8.07,26.0,37.1,7.4,5,office
B005,2023-05-14 13:00:00,16.29,10.6,50.5,20.2,5,office
B005,2023-05-14 14:00:00,7.32,23.9,55.2,12.3,5,office
B005,2023-05-14 15:00:00,9.09,16.7,20.0,2.0,5,office
B005,2023-05-14 16:00:00,5.57,15.4,50.3,10.2,5,office
B005,2023-05-14 17:00:00,11.58,22.8,45.6,7.4,5,office
B005,2023-05-14 18:00:00,20.0,16.4,45.3,15.5,5,office
B005,2023-05-14 19:00:00,4.62,18.1,45.5,4.5,5,office
B005,2023-05-14 20:00:00,0.86,4.4,46.2,9.2,5,office
B005,2023-05-14 21:00:00,8.56,18.5,62.3,12.4,5,office
B005,2023-05-14 22:00:00,0.49,20.4,37.4,8.6,5,office
B005,2023-05-14 23:00:00,0.0,19.2,37.1,7.7,5,office
B005,2023-05-15 00:00:00,0.0,16.2,46.3,6.5,5,office
B005,2023-05-15 01:00:00,2.73,10.7,30.6,19.3,5,office
B005,2023-05-15 02:00:00,7.15,15.3,61.7,11.1,5,office
B005,2023-05-15 03:00:00,4.84,14.3,57.2,16.6,5,office
B005,2023-05-15 04:00:00,6.71,21.1,61.1,11.3,5,office
B005,2023-05-15 05:00:00,0.0,22.0,56.5,8.2,5,office
B005,2023-05-15 06:00:00,11.53,21.9,51.6,5.2,5,office
B005,2023-05-15 07:00:00,1.54,16.9,58.8,15.8,5,office
B005,2023-05-15 08:00:00,34.64,19.5,62.4,62.0,5,office
B005,2023-05-15 09:00:00,48.52,13.8,54.8,90.1,5,office
B005,2023-05-15 10:00:00,56.25,15.6,35.3,99.9,5,office
B005,2023-05-15 11:00:00,36.17,16.0,71.4,84.5,5,office
B005,2023-05-15 12:00:00,77.17,20.2,66.4,95.3,5,office
B005,2023-05-15 13:00:00,59.19,17.0,49.4,93.6,5,office
B005,2023-05-15 14:00:00,46.06,16.1,37.1,83.7,5,office
B005,2023-05-15 15:00:00,62.13,16.0,48.6,81.9,5,office
B005,2023-05-15 16:00:00,56.76,17.8,38.8,78.0,5,office
B005,2023-05-15 17:00:00,45.7,13.9,53.0,65.4,5,office
B005,2023-05-15 18:00:00,33.89,8.0,37.8,54.3,5,office
B005,2023-05-15 19:00:00,16.56,22.3,51.3,13.5,5,office
B005,2023-05-15 20:00:00,19.99,13.7,67.2,17.8,5,office
B005,2023-05-15 21:00:00,13.34,30.8,51.9,12.3,5,office
B005,2023-05-15 22:00:00,17.71,15.9,80.0,11.0,5,office
B005,2023-05-15 23:00:00,7.17,10.9,40.1,3.0,5,office
B005,2023-05-16 00:00:00,0.0,21.3,66.0,7.6,5,office
B005,2023-05-16 01:00:00,1.56,19.2,64.1,3.8,5,office
B005,2023-05-16 02:00:00,0.0,28.0,24.4,6.2,5,office
B005,2023-05-16 03:00:00,7.28,8.6,46.6,12.7,5,office
B005,2023-05-16 04:00:00,0.0,18.2,23.8,12.3,5,office
B005,2023-05-16 05:00:00,0.0,11.7,39.0,7.3,5,office
B005,2023-05-16 06:00:00,0.0,16.9,52.5,3.2,5,office
B005,2023-05-16 07:00:00,7.46,25.4,34.2,5.0,5,office
B005,2023-05-16 08:00:00,47.95,24.1,36.9,100.0,5,office
B005,2023-05-16 09:00:00,42.48,19.3,49.9,67.5,5,office
B005,2023-05-16 10:00:00,27.98,13.0,39.5,47.3,5,office
B005,2023-05-16 11:00:00,59.28,16.7,25.2,70.1,5,office
B005,2023-05-16 12:00:00,43.19,25.3,49.2,78.2,5,office
B005,2023-05-16 13:00:00,58.77,30.6,56.2,88.1,5,office
B005,2023-05-16 14:00:00,55.78,18.8,68.0,78.3,5,office
B005,2023-05-16 15:00:00,24.38,11.9,41.4,80.3,5,office
B005,2023-05-16 16:00:00,27.74,17.4,55.4,74.5,5,office
B005,2023-05-16 17:00:00,58.39,13.7,61.4,78.5,5,office
B005,2023-05-16 18:00:00,47.24,17.4,50.1,77.7,5,office
B005,2023-05-16 19:00:00,14.29,29.8,50.3,4.0,5,office
B005,2023-05-16 20:00:00,10.32,11.9,36.8,4.2,5,office
B005,2023-05-16 21:00:00,22.58,15.3,72.9,8.6,5,office
B005,2023-05-16 22:00:00,22.95,16.5,20.0,9.7,5,office
B005,2023-05-16 23:00:00,3.87,20.6,60.3,15.9,5,office
B005,2023-05-17 00:00:00,1.78,17.5,51.3,8.6,5,office
B005,2023-05-17 01:00:00,7.16,18.9,61.9,17.7,5,office
B005,2023-05-17 02:00:00,2.41,25.2,47.9,9.4,5,office
B005,2023-05-17 03:00:00,5.01,22.3,49.3,9.7,5,office
B005,2023-05-17 04:00:00,4.63,15.4,40.0,1.6,5,office
B005,2023-05-17 05:00:00,9.05,15.1,64.7,10.2,5,office
B005,2023-05-17 06:00:00,10.57,30.4,60.2,10.0,5,office
B005,2023-05-17 07:00:00,7.89,22.6,51.5,13.9,5,office
B005,2023-05-17 08:00:00,35.33,21.4,43.2,59.1,5,office
B005,2023-05-17 09:00:00,56.34,22.3,54.5,96.9,5,office
B005,2023-05-17 10:00:00,45.12,18.5,36.3,64.2,5,office
B005,2023-05-17 11:00:00,49.7,18.5,37.8,71.8,5,office
B005,2023-05-17 12:00:00,70.3,15.1,52.3,85.8,5,office
B005,2023-05-17 13:00:00,47.56,9.5,60.5,86.2,5,office
B005,2023-05-17 14:00:00,55.86,19.2,29.5,86.7,5,office
B005,2023-05-17 15:00:00,67.19,17.3,47.6,89.6,5,office
B005,2023-05-17 16:00:00,25.8,19.1,50.2,37.2,5,office
B005,2023-05-17 17:00:00,63.05,21.3,59.3,84.8,5,office
B005,2023-05-17 18:00:00,58.12,22.8,31.3,79.4,5,office
B005,2023-05-17 19:00:00,24.65,9.5,24.7,9.5,5,office
B005,2023-05-17 20:00:00,22.92,23.3,47.7,6.8,5,office
B005,2023-05-17 21:00:00,24.04,21.1,58.6,7.3,5,office
B005,2023-05-17 22:00:00,20.09,9.4,55.1,9.4,5,office
B005,2023-05-17 23:00:00,1.99,24.2,57.0,5.3,5,office
B005,2023-05-18 00:00:00,0.47,21.2,41.6,6.3,5,office
B005,2023-05-18 01:00:00,6.91,13.6,20.0,13.2,5,office
B005,2023-05-18 02:00:00,4.42,13.3,58.5,4.3,5,office
B005,2023-05-18 03:00:00,4.98,12.2,45.8,15.0,5,office
B005,2023-05-18 04:00:00,6.57,13.6,51.9,15.1,5,office
B005,2023-05-18 05:00:00,1.83,15.7,55.7,2.2,5,office
B005,2023-05-18 06:00:00,7.1,18.5,74.9,14.4,5,office
B005,2023-05-18 07:00:00,14.66,22.8,74.0,11.3,5,office
B005,2023-05-18 08:00:00,92.34,16.0,45.1,78.2,5,office
B005,2023-05-18 09:00:00,50.68,18.9,38.2,85.6,5,office
B005,2023-05-18 10:00:00,55.58,20.1,47.8,85.4,5,office
B005,2023-05-18 11:00:00,48.71,17.5,75.2,67.5,5,office
B005,2023-05-18 12:00:00,58.45,12.0,44.9,100.0,5,office
B005,2023-05-18 13:00:00,51.92,19.9,63.5,77.0,5,office
B005,2023-05-18 14:00:00,62.45,21.5,52.6,80.8,5,office
B005,2023-05-18 15:00:00,50.42,18.4,64.1,60.8,5,office
B005,2023-05-18 16:00:00,51.06,13.5,69.6,72.4,5,office
B005,2023-05-18 17:00:00,54.99,16.2,80.0,88.6,5,office
B005,2023-05-18 18:00:00,48.01,22.7,26.0,76.8,5,office
B005,2023-05-18 19:00:00,17.28,25.1,69.1,3.0,5,office
B005,2023-05-18 20:00:00,18.83,11.6,22.2,8.5,5,office
B005,2023-05-18 21:00:00,22.18,21.4,38.4,5.5,5,office
B005,2023-05-18 22:00:00,13.66,21.7,20.0,9.0,5,office
B005,2023-05-18 23:00:00,15.34,17.9,61.2,21.4,5,office
B005,2023-05-19 00:00:00,6.64,2.2,36.7,5.1,5,office
B005,2023-05-19 01:00:00,4.78,19.0,32.4,8.3,5,office
B005,2023-05-19 02:00:00,6.13,25.0,26.1,17.4,5,office
B005,2023-05-19 03:00:00,7.12,18.5,57.9,13.3,5,office
B005,2023-05-19 04:00:00,0.0,21.1,46.3,18.6,5,office
B005,2023-05-19 05:00:00,1.84,23.6,34.9,16.0,5,office
B005,2023-05-19 06:00:00,2.98,22.1,77.4,8.1,5,office
B005,2023-05-19 07:00:00,2.51,18.8,48.6,4.2,5,office
B005,2023-05-19 08:00:00,54.16,21.8,43.2,57.4,5,office
B005,2023-05-19 09:00:00,51.61,18.7,78.8,65.1,5,office
B005,2023-05-19 10:00:00,54.49,15.5,50.2,100.0,5,office
B005,2023-05-19 11:00:00,55.89,13.2,43.0,82.5,5,office
B005,2023-05-19 12:00:00,36.49,15.7,20.0,83.0,5,office
B005,2023-05-19 13:00:00,44.13,13.2,67.2,82.1,5,office
B005,2023-05-19 14:00:00,37.08,13.8,38.6,57.4,5,office
B005,2023-05-19 15:00:00,57.62,13.4,54.1,74.7,5,office
B005,2023-05-19 16:00:00,49.92,20.4,70.4,100.0,5,office
B005,2023-05-19 17:00:00,60.11,18.7,62.9,87.3,5,office
B005,2023-05-19 18:00:00,54.48,20.5,54.5,81.8,5,office
B005,2023-05-19 19:00:00,15.74,22.3,46.6,9.6,5,office
B005,2023-05-19 20:00:00,12.74,19.7,68.5,7.5,5,office
B005,2023-05-19 21:00:00,19.04,14.3,47.2,12.4,5,office
B005,2023-05-19 22:00:00,23.78,24.9,24.9,10.5,5,office
B005,2023-05-19 23:00:00,13.0,18.7,37.2,5.9,5,office
B005,2023-05-20 00:00:00,1.53,19.1,42.7,13.8,5,office
B005,2023-05-20 01:00:00,0.72,18.7,50.4,19.0,5,office
B005,2023-05-20 02:00:00,0.0,16.3,38.5,0.0,5,office
B005,2023-05-20 03:00:00,0.0,23.9,23.4,12.0,5,office
B005,2023-05-20 04:00:00,2.42,13.7,56.2,12.8,5,office
B005,2023-05-20 05:00:00,12.13,21.9,43.9,11.3,5,office
B005,2023-05-20 06:00:00,7.78,30.6,65.2,12.7,5,office
B005,2023-05-20 07:00:00,0.0,12.2,40.0,17.6,5,office
B005,2023-05-20 08:00:00,13.57,15.4,61.6,12.7,5,office
B005,2023-05-20 09:00:00,0.0,22.1,35.3,6.6,5,office
B005,2023-05-20 10:00:00,14.93,17.6,60.9,7.0,5,office
B005,2023-05-20 11:00:00,10.97,20.7,37.1,7.3,5,office
B005,2023-05-20 12:00:00,11.15,13.7,30.5,1.4,5,office
B005,2023-05-20 13:00:00,0.0,7.8,47.0,9.7,5,office
B005,2023-05-20 14:00:00,9.24,18.1,44.7,1.5,5,office
B005,2023-05-20 15:00:00,0.97,12.0,39.1,7.2,5,office
B005,2023-05-20 16:00:00,4.17,13.4,51.7,15.5,5,office
B005,2023-05-20 17:00:00,11.05,22.5,48.7,19.2,5,office
B005,2023-05-20 18:00:00,4.81,17.5,66.6,1.3,5,office
B005,2023-05-20 19:00:00,6.62,12.2,62.2,11.0,5,office
B005,2023-05-20 20:00:00,1.79,17.7,63.9,4.5,5,office
B005,2023-05-20 21:00:00,8.59,24.0,48.7,16.6,5,office
B005,2023-05-20 22:00:00,5.81,17.4,80.0,20.8,5,office
B005,2023-05-20 23:00:00,0.0,12.1,53.9,11.9,5,office
B005,2023-05-21 00:00:00,0.0,21.3,61.1,0.0,5,office
B005,2023-05-21 01:00:00,3.67,25.8,40.0,10.5,5,office
B005,2023-05-21 02:00:00,0.0,17.7,51.4,9.3,5,office
B005,2023-05-21 03:00:00,4.46,21.2,33.5,6.9,5,office
B005,2023-05-21 04:00:00,0.45,17.7,54.0,8.7,5,office
B005,2023-05-21 05:00:00,5.47,28.1,48.1,0.0,5,office
B005,2023-05-21 06:00:00,0.0,25.3,20.0,3.2,5,office
B005,2023-05-21 07:00:00,5.69,28.6,40.3,9.7,5,office
B005,2023-05-21 08:00:00,13.9,17.3,42.4,14.2,5,office
B005,2023-05-21 09:00:00,5.9,13.8,35.8,14.9,5,office
B005,2023-05-21 10:00:00,8.1,20.1,49.1,19.0,5,office
B005,2023-05-21 11:00:00,17.91,26.0,60.0,10.7,5,office
B005,2023-05-21 12:00:00,10.56,17.6,73.4,7.9,5,office
B005,2023-05-21 13:00:00,0.85,24.4,45.3,9.6,5,office
B005,2023-05-21 14:00:00,12.58,14.4,72.3,8.9,5,office
B005,2023-05-21 15:00:00,4.76,15.8,37.0,6.5,5,office
B005,2023-05-21 16:00:00,17.28,17.4,59.0,12.4,5,office
B005,2023-05-21 17:00:00,2.66,16.4,24.2,3.3,5,office
B005,2023-05-21 18:00:00,9.4,19.0,40.6,13.7,5,office
B005,2023-05-21 19:00:00,5.85,17.7,54.6,9.7,5,office
B005,2023-05-21 20:00:00,10.92,8.6,45.2,6.6,5,office
B005,2023-05-21 21:00:00,5.07,13.2,21.8,16.4,5,office
B005,2023-05-21 22:00:00,8.21,24.6,42.9,17.6,5,office
B005,2023-05-21 23:00:00,2.38,22.8,41.9,19.5,5,office
B005,2023-05-22 00:00:00,0.48,8.9,49.5,16.9,5,office
B005,2023-05-22 01:00:00,9.3,16.6,36.8,6.1,5,office
B005,2023-05-22 02:00:00,9.22,17.6,36.6,12.2,5,office
B005,2023-05-22 03:00:00,12.2,21.4,80.0,3.9,5,office
B005,2023-05-22 04:00:00,7.74,15.7,41.4,8.5,5,office
B005,2023-05-22 05:00:00,6.86,25.1,35.7,7.8,5,office
B005,2023-05-22 06:00:00,0.0,21.9,32.1,11.7,5,office
B005,2023-05-22 07:00:00,0.0,17.5,75.6,13.6,5,office
B005,2023-05-22 08:00:00,43.51,12.5,47.9,80.1,5,office
B005,2023-05-22 09:00:00,33.36,23.4,29.6,79.6,5,office
B005,2023-05-22 10:00:00,59.42,10.5,44.7,74.8,5,office
B005,2023-05-22 11:00:00,62.84,15.9,44.8,94.8,5,office
B005,2023-05-22 12:00:00,24.53,12.4,44.1,98.3,5,office
B005,2023-05-22 13:00:00,48.59,29.2,64.8,89.8,5,office
B005,2023-05-22 14:00:00,44.47,19.1,78.6,60.6,5,office
B005,2023-05-22 15:00:00,43.88,17.9,46.4,82.6,5,office
B005,2023-05-22 16:00:00,50.88,14.7,41.7,84.2,5,office
B005,2023-05-22 17:00:00,39.55,13.2,52.1,85.5,5,office
B005,2023-05-22 18:00:00,38.78,10.8,20.0,71.5,5,office
B005,2023-05-22 19:00:00,19.15,17.1,41.1,20.0,5,office
B005,2023-05-22 20:00:00,15.0,18.3,79.9,11.2,5,office
B005,2023-05-22 21:00:00,20.1,21.9,62.7,13.0,5,office
B005,2023-05-22 22:00:00,32.53,18.7,54.8,12.9,5,office
B005,2023-05-22 23:00:00,6.62,29.7,52.5,9.7,5,office
B005,2023-05-23 00:00:00,4.12,13.6,46.4,14.4,5,office
B005,2023-05-23 01:00:00,3.96,12.9,42.7,4.0,5,office
B005,2023-05-23 02:00:00,5.21,13.9,64.3,10.8,5,office
B005,2023-05-23 03:00:00,0.0,27.7,38.9,10.0,5,office
B005,2023-05-23 04:00:00,2.98,6.9,56.8,16.4,5,office
B005,2023-05-23 05:00:00,5.76,10.5,37.4,13.3,5,office
B005,2023-05-23 06:00:00,8.53,20.2,32.5,7.6,5,office
B005,2023-05-23 07:00:00,8.09,11.1,65.3,5.9,5,office
B005,2023-05-23 08:00:00,59.71,18.4,51.0,76.7,5,office
B005,2023-05-23 09:00:00,46.71,14.0,55.5,85.9,5,office
B005,2023-05-23 10:00:00,47.83,11.5,76.6,75.8,5,office
B005,2023-05-23 11:00:00,39.02,27.9,53.1,71.8,5,office
B005,2023-05-23 12:00:00,38.91,23.4,24.8,75.4,5,office
B005,2023-05-23 13:00:00,58.54,20.5,40.5,90.8,5,office
B005,2023-05-23 14:00:00,44.47,26.2,39.6,59.7,5,office
B005,2023-05-23 15:00:00,48.94,24.6,37.0,79.6,5,office
B005,2023-05-23 16:00:00,53.21,27.4,70.2,91.5,5,office
B005,2023-05-23 17:00:00,42.26,25.8,60.3,85.8,5,office
B005,2023-05-23 18:00:00,38.56,19.7,55.6,70.2,5,office
B005,2023-05-23 19:00:00,16.06,30.3,59.3,12.1,5,office
B005,2023-05-23 20:00:00,10.02,22.2,34.4,5.2,5,office
B005,2023-05-23 21:00:00,23.24,19.3,42.3,12.5,5,office
B005,2023-05-23 22:00:00,16.72,16.8,66.5,11.4,5,office
B005,2023-05-23 23:00:00,2.85,15.9,42.7,2.2,5,office
B005,2023-05-24 00:00:00,0.0,18.1,43.5,7.5,5,office
B005,2023-05-24 01:00:00,0.53,23.6,49.7,4.7,5,office
B005,2023-05-24 02:00:00,7.62,16.4,61.6,20.9,5,office
B005,2023-05-24 03:00:00,1.7,7.0,39.2,12.1,5,office
B005,2023-05-24 04:00:00,0.0,14.1,27.5,9.5,5,office
B005,2023-05-24 05:00:00,0.0,20.6,51.4,9.0,5,office
B005,2023-05-24 06:00:00,3.53,23.7,60.3,13.5,5,office
B005,2023-05-24 07:00:00,5.55,20.9,38.0,15.6,5,office
B005,2023-05-24 08:00:00,58.14,26.4,36.7,89.2,5,office
B005,2023-05-24 09:00:00,47.48,25.7,70.5,90.1,5,office
B005,2023-05-24 10:00:00,38.29,19.5,51.4,85.6,5,office
B005,2023-05-24 11:00:00,55.16,15.0,47.4,82.8,5,office
B005,2023-05-24 12:00:00,52.14,16.2,70.3,62.4,5,office
B005,2023-05-24 13:00:00,48.03,16.7,46.3,57.3,5,office
B005,2023-05-24 14:00:00,39.3,24.9,75.9,80.7,5,office
B005,2023-05-24 15:00:00,58.63,20.4,56.1,75.5,5,office
B005,2023-05-24 16:00:00,49.94,23.3,46.5,74.4,5,office
B005,2023-05-24 17:00:00,34.44,16.3,62.5,63.1,5,office
B005,2023-05-24 18:00:00,63.22,16.7,45.2,85.9,5,office
B005,2023-05-24 19:00:00,10.35,13.5,31.8,8.7,5,office
B005,2023-05-24 20:00:00,10.45,22.3,44.8,11.6,5,office
B005,2023-05-24 21:00:00,19.33,21.5,50.4,6.4,5,office
B005,2023-05-24 22:00:00,23.23,18.9,80.0,13.6,5,office
B005,2023-05-24 23:00:00,2.99,20.9,59.8,8.9,5,office
B005,2023-05-25 00:00:00,2.25,19.4,46.4,3.7,5,office
B005,2023-05-25 01:00:00,10.43,21.2,31.4,0.0,5,office
B005,2023-05-25 02:00:00,0.0,21.1,51.7,16.8,5,office
B005,2023-05-25 03:00:00,0.0,15.7,64.7,10.0,5,office
B005,2023-05-25 04:00:00,0.0,11.5,47.8,5.6,5,office
B005,2023-05-25 05:00:00,11.18,15.6,59.7,8.4,5,office
B005,2023-05-25 06:00:00,7.24,15.7,20.0,8.7,5,office
B005,2023-05-25 07:00:00,0.0,8.7,47.5,8.1,5,office
B005,2023-05-25 08:00:00,70.29,19.9,44.7,94.8,5,office
B005,2023-05-25 09:00:00,55.39,23.2,55.2,65.0,5,office
B005,2023-05-25 10:00:00,52.49,19.9,71.0,75.8,5,office
B005,2023-05-25 11:00:00,36.06,18.8,37.0,55.2,5,office
B005,2023-05-25 12:00:00,43.75,17.1,69.1,75.8,5,office
B005,2023-05-25 13:00:00,68.69,25.2,65.5,100.0,5,office
B005,2023-05-25 14:00:00,56.23,26.2,41.9,62.1,5,office
B005,2023-05-25 15:00:00,87.5,15.8,43.0,100.0,5,office
B005,2023-05-25 16:00:00,62.78,14.2,46.0,84.0,5,office
B005,2023-05-25 17:00:00,55.6,21.5,53.7,72.3,5,office
B005,2023-05-25 18:00:00,46.09,18.9,38.7,71.3,5,office
B005,2023-05-25 19:00:00,27.27,9.0,45.8,9.9,5,office
B005,2023-05-25 20:00:00,10.58,20.1,46.7,5.4,5,office
B005,2023-05-25 21:00:00,22.85,13.4,32.9,11.1,5,office
B005,2023-05-25 22:00:00,18.41,20.9,32.6,13.2,5,office
B005,2023-05-25 23:00:00,5.01,22.1,46.4,5.7,5,office
B005,2023-05-26 00:00:00,3.64,19.8,50.6,7.6,5,office
B005,2023-05-26 01:00:00,3.77,14.6,70.6,6.8,5,office
B005,2023-05-26 02:00:00,8.89,16.4,44.2,8.2,5,office
B005,2023-05-26 03:00:00,0.0,21.3,37.2,11.5,5,office
B005,2023-05-26 04:00:00,6.51,14.9,52.9,0.0,5,office
B005,2023-05-26 05:00:00,4.33,13.4,36.6,7.9,5,office
B005,2023-05-26 06:00:00,0.0,27.2,56.2,11.9,5,office
B005,2023-05-26 07:00:00,13.4,16.2,27.2,9.2,5,office
B005,2023-05-26 08:00:00,46.24,19.1,69.3,72.9,5,office
B005,2023-05-26 09:00:00,47.31,21.1,57.7,78.8,5,office
B005,2023-05-26 10:00:00,59.22,6.0,65.4,63.3,5,office
B005,2023-05-26 11:00:00,49.17,25.0,52.2,89.8,5,office
B005,2023-05-26 12:00:00,62.02,16.0,58.0,93.7,5,office
B005,2023-05-26 13:00:00,30.25,18.1,70.1,78.9,5,office
B005,2023-05-26 14:00:00,29.54,23.1,62.8,51.9,5,office
B005,2023-05-26 15:00:00,48.98,24.1,34.7,77.9,5,office
B005,2023-05-26 16:00:00,50.78,13.6,44.7,82.2,5,office
B005,2023-05-26 17:00:00,36.1,18.5,54.6,74.0,5,office
B005,2023-05-26 18:00:00,52.67,27.3,47.1,73.6,5,office
B005,2023-05-26 19:00:00,15.41,15.1,51.1,2.0,5,office
